frame,person_id,keypoint_id,keypoint_name,x,y,conf
125,2,15,left_ankle,870.3378,835.026,0.986463
125,2,16,right_ankle,1018.00854,841.55804,0.9687219
126,1,0,nose,1064.3372,675.96765,0.06102045
126,1,1,left_eye,1065.7991,670.1252,0.035258938
126,1,2,right_eye,1069.2188,671.01434,0.017554903
126,1,3,left_ear,1064.2675,676.1498,0.7946577
126,1,4,right_ear,1092.9368,676.4914,0.48582545
126,1,5,left_shoulder,1053.0194,710.7747,0.99691904
126,1,6,right_shoulder,1108.164,710.7955,0.9966564
126,1,7,left_elbow,1034.8997,751.42804,0.96608883
126,1,8,right_elbow,1122.9215,761.1348,0.9572494
126,1,9,left_wrist,1036.65,765.8738,0.8190517
126,1,10,right_wrist,1123.1528,791.9382,0.7763058
126,1,11,left_hip,1073.1848,794.14874,0.9995553
126,1,12,right_hip,1103.2153,791.8244,0.99954057
126,1,13,left_knee,1079.5228,864.8093,0.9979023
126,1,14,right_knee,1075.9629,850.98724,0.99754816
126,1,15,left_ankle,1107.7958,930.4202,0.9874628
126,1,16,right_ankle,1059.1127,894.3384,0.98663807
126,2,0,nose,909.9697,639.1324,0.18347996
126,2,1,left_eye,912.2875,635.23096,0.16604319
126,2,2,right_eye,912.83185,634.2805,0.020386692
126,2,3,left_ear,913.96643,639.1741,0.87208426
126,2,4,right_ear,933.3355,636.44617,0.12553103
126,2,5,left_shoulder,923.51556,667.7822,0.9971686
126,2,6,right_shoulder,937.71484,667.22754,0.98376334
126,2,7,left_elbow,900.9062,709.0891,0.9898651
126,2,8,right_elbow,907.9838,699.0244,0.8466006
126,2,9,left_wrist,853.396,702.22833,0.9514535
126,2,10,right_wrist,867.17725,701.5827,0.6762183
126,2,11,left_hip,947.75006,748.1431,0.9990915
126,2,12,right_hip,968.9092,749.99835,0.997881
126,2,13,left_knee,877.7181,768.63196,0.9969681
126,2,14,right_knee,969.1624,795.3829,0.9909678
126,2,15,left_ankle,870.38495,835.1065,0.98639673
126,2,16,right_ankle,1018.04956,841.6053,0.96834666
127,1,0,nose,1050.3347,666.92926,0.111201085
127,1,1,left_eye,1051.3989,661.54047,0.061934244
127,1,2,right_eye,1054.8159,661.5694,0.03148747
127,1,3,left_ear,1049.8174,666.9289,0.73178476
127,1,4,right_ear,1076.2427,665.5493,0.4136826
127,1,5,left_shoulder,1039.3755,702.61945,0.9939405
127,1,6,right_shoulder,1090.1316,701.75726,0.99573505
127,1,7,left_elbow,1020.30084,743.9836,0.96044827
127,1,8,right_elbow,1110.0122,750.473,0.9696767
127,1,9,left_wrist,1014.7592,762.70044,0.8595448
127,1,10,right_wrist,1120.2407,781.1594,0.87090343
127,1,11,left_hip,1060.0629,781.10474,0.9989643
127,1,12,right_hip,1088.1626,781.07886,0.9990926
127,1,13,left_knee,1067.8672,848.59375,0.995691
127,1,14,right_knee,1073.3761,844.5885,0.99574715
127,1,15,left_ankle,1096.9816,918.73206,0.9759926
127,1,16,right_ankle,1066.3295,894.5342,0.9775254
127,2,0,nose,893.41296,644.106,0.33450964
127,2,1,left_eye,895.93787,639.3946,0.3212211
127,2,2,right_eye,895.205,638.0385,0.049838983
127,2,3,left_ear,900.96094,643.0976,0.8407824
127,2,4,right_ear,915.2306,638.4174,0.12832335
127,2,5,left_shoulder,916.6247,670.8549,0.9936418
127,2,6,right_shoulder,918.2346,668.05023,0.96524084
127,2,7,left_elbow,888.2247,710.9279,0.9822
127,2,8,right_elbow,889.83057,702.5846,0.7638693
127,2,9,left_wrist,843.2395,703.69464,0.9579995
127,2,10,right_wrist,856.4173,703.5275,0.71560925
127,2,11,left_hip,941.83154,740.3068,0.9983931
127,2,12,right_hip,955.6106,740.3398,0.9961427
127,2,13,left_knee,879.6385,779.8898,0.99741673
127,2,14,right_knee,969.78174,795.43744,0.9924642
127,2,15,left_ankle,848.8915,838.20013,0.9907951
127,2,16,right_ankle,1019.8098,849.5224,0.9797578
128,1,0,nose,1050.1248,666.88635,0.11235924
128,1,1,left_eye,1051.2102,661.4836,0.06283766
128,1,2,right_eye,1054.6407,661.5143,0.03155692
128,1,3,left_ear,1049.7826,666.9018,0.73390055
128,1,4,right_ear,1076.2169,665.50415,0.41074616
128,1,5,left_shoulder,1039.4253,702.6747,0.9939634
128,1,6,right_shoulder,1090.0715,701.79114,0.995707
128,1,7,left_elbow,1020.18243,743.85284,0.9608185
128,1,8,right_elbow,1109.8895,750.4549,0.9694995
128,1,9,left_wrist,1014.40704,762.54694,0.8610462
128,1,10,right_wrist,1120.1708,781.1921,0.8708487
128,1,11,left_hip,1060.0793,781.0739,0.9989544
128,1,12,right_hip,1088.1127,781.00366,0.99907887
128,1,13,left_knee,1067.838,848.82294,0.9956143
128,1,14,right_knee,1073.4994,844.6213,0.99564517
128,1,15,left_ankle,1096.8718,918.8791,0.97538733
128,1,16,right_ankle,1066.53,894.3477,0.976861
128,2,0,nose,893.3147,643.9249,0.3356868
128,2,1,left_eye,895.87317,639.2241,0.323257
128,2,2,right_eye,895.1186,637.8567,0.04985156
128,2,3,left_ear,900.982,643.0095,0.84159786
128,2,4,right_ear,915.20197,638.28326,0.12733664
128,2,5,left_shoulder,916.6159,670.879,0.99362445
128,2,6,right_shoulder,918.2432,667.9389,0.96486527
128,2,7,left_elbow,888.1256,710.9645,0.9821743
128,2,8,right_elbow,889.83453,702.16956,0.76149726
128,2,9,left_wrist,843.0802,703.6269,0.95799273
128,2,10,right_wrist,856.5709,702.6199,0.714032
128,2,11,left_hip,941.8671,740.2544,0.99838257
128,2,12,right_hip,955.70917,740.2359,0.9961027
128,2,13,left_knee,879.3693,779.7981,0.9974037
128,2,14,right_knee,969.8343,795.4001,0.9923963
128,2,15,left_ankle,848.39667,838.16626,0.9907612
128,2,16,right_ankle,1020.02545,849.53015,0.97962004
129,1,0,nose,1042.2156,664.4515,0.07621222
129,1,1,left_eye,1043.4423,659.00214,0.035716724
129,1,2,right_eye,1047.6549,658.77026,0.022529228
129,1,3,left_ear,1040.7352,664.67633,0.71206427
129,1,4,right_ear,1070.439,662.50116,0.521705
129,1,5,left_shoulder,1033.8207,698.1957,0.9973339
129,1,6,right_shoulder,1082.3181,697.7873,0.9974649
129,1,7,left_elbow,1015.3871,738.21606,0.98273385
129,1,8,right_elbow,1101.1234,747.63104,0.98040694
129,1,9,left_wrist,993.2858,746.4683,0.9207612
129,1,10,right_wrist,1109.9635,777.24396,0.906315
129,1,11,left_hip,1049.5675,777.77527,0.999597
129,1,12,right_hip,1076.6561,777.3899,0.99960023
129,1,13,left_knee,1052.6344,839.45605,0.9979843
129,1,14,right_knee,1062.3322,836.6946,0.9977354
129,1,15,left_ankle,1078.3367,893.08484,0.98564386
129,1,16,right_ankle,1059.7646,889.40405,0.9846283
129,2,0,nose,880.38007,647.41003,0.29526323
129,2,1,left_eye,883.1331,642.81464,0.26874423
129,2,2,right_eye,881.55597,640.4031,0.051916525
129,2,3,left_ear,886.8051,647.76776,0.78687924
129,2,4,right_ear,900.867,640.23895,0.15154852
129,2,5,left_shoulder,903.1756,679.8874,0.9919213
129,2,6,right_shoulder,902.0468,670.31445,0.9543687
129,2,7,left_elbow,880.86676,719.2925,0.97876656
129,2,8,right_elbow,875.2916,700.31287,0.737501
129,2,9,left_wrist,840.2665,709.8185,0.95371175
129,2,10,right_wrist,847.6254,706.68835,0.7078494
129,2,11,left_hip,922.14606,748.4259,0.998139
129,2,12,right_hip,936.15845,745.0752,0.995526
129,2,13,left_knee,867.4184,791.3392,0.99716127
129,2,14,right_knee,964.06384,799.4345,0.99211836
129,2,15,left_ankle,823.6337,843.2567,0.99104184
129,2,16,right_ankle,1012.37256,853.18506,0.9811127
130,1,0,nose,1042.2001,664.43317,0.07606543
130,1,1,left_eye,1043.4275,658.98035,0.03560668
130,1,2,right_eye,1047.6517,658.7491,0.022478182
130,1,3,left_ear,1040.7329,664.65674,0.7117307
130,1,4,right_ear,1070.4661,662.48016,0.52166593
130,1,5,left_shoulder,1033.8268,698.1914,0.997336
130,1,6,right_shoulder,1082.3354,697.7856,0.99747187
130,1,7,left_elbow,1015.3863,738.1908,0.9827596
130,1,8,right_elbow,1101.1411,747.60864,0.9804935
130,1,9,left_wrist,993.3186,746.41223,0.92093873
130,1,10,right_wrist,1110.0381,777.26025,0.9067221
130,1,11,left_hip,1049.5847,777.7449,0.99959916
130,1,12,right_hip,1076.6792,777.3649,0.99960285
130,1,13,left_knee,1052.6907,839.4005,0.9979982
130,1,14,right_knee,1062.3848,836.6606,0.99775404
130,1,15,left_ankle,1078.421,892.9852,0.985743
130,1,16,right_ankle,1059.8374,889.3515,0.9847499
130,2,0,nose,880.3431,647.4224,0.2951716
130,2,1,left_eye,883.1065,642.8291,0.2687867
130,2,2,right_eye,881.5355,640.4153,0.05182967
130,2,3,left_ear,886.8043,647.8029,0.7874225
130,2,4,right_ear,900.89453,640.26624,0.15149163
130,2,5,left_shoulder,903.18335,679.91254,0.9919333
130,2,6,right_shoulder,902.0669,670.3893,0.9544825
130,2,7,left_elbow,880.9153,719.2996,0.978774
130,2,8,right_elbow,875.2991,700.5406,0.73775876
130,2,9,left_wrist,840.2979,709.79767,0.9536742
130,2,10,right_wrist,847.5678,707.0624,0.7076594
130,2,11,left_hip,922.186,748.43506,0.99813616
130,2,12,right_hip,936.2205,745.0921,0.99552107
130,2,13,left_knee,867.34406,791.3738,0.9971495
130,2,14,right_knee,964.06573,799.40735,0.99208647
130,2,15,left_ankle,823.58496,843.373,0.9909871
130,2,16,right_ankle,1012.4083,853.1884,0.98100466
131,1,0,nose,1029.1392,658.73846,0.16603608
131,1,1,left_eye,1031.2008,653.6106,0.117279924
131,1,2,right_eye,1034.1194,652.7155,0.048756223
131,1,3,left_ear,1032.442,659.506,0.80009586
131,1,4,right_ear,1057.0946,655.57007,0.4117838
131,1,5,left_shoulder,1026.3031,694.9808,0.9942987
131,1,6,right_shoulder,1073.9514,691.53436,0.993602
131,1,7,left_elbow,1010.1991,731.80774,0.9606215
131,1,8,right_elbow,1093.3683,736.0635,0.9438306
131,1,9,left_wrist,994.0432,734.3352,0.85129094
131,1,10,right_wrist,1098.1069,765.2639,0.80043435
131,1,11,left_hip,1047.189,776.65485,0.99789125
131,1,12,right_hip,1073.9762,774.10034,0.99781644
131,1,13,left_knee,1037.9427,837.5448,0.99240935
131,1,14,right_knee,1047.3733,833.2487,0.99105495
131,1,15,left_ankle,1064.9618,891.1363,0.97187763
131,1,16,right_ankle,1048.9121,887.4668,0.9691216
131,2,0,nose,862.8203,655.3169,0.14780918
131,2,1,left_eye,864.86096,651.0432,0.107097
131,2,2,right_eye,866.06726,648.3875,0.015258678
131,2,3,left_ear,866.6514,656.28296,0.8088398
131,2,4,right_ear,891.3466,648.3447,0.118599616
131,2,5,left_shoulder,879.8575,687.5124,0.99646556
131,2,6,right_shoulder,895.27185,675.922,0.9901724
131,2,7,left_elbow,872.9982,719.7516,0.9909293
131,2,8,right_elbow,865.7648,695.4093,0.94908047
131,2,9,left_wrist,828.4188,716.521,0.9717119
131,2,10,right_wrist,833.48755,701.3654,0.9023295
131,2,11,left_hip,902.56006,758.0435,0.99970347
131,2,12,right_hip,929.62555,754.1058,0.99952626
131,2,13,left_knee,847.4413,792.7248,0.9991609
131,2,14,right_knee,954.1683,801.14124,0.9984883
131,2,15,left_ankle,816.6261,847.1014,0.99522686
131,2,16,right_ankle,1013.29266,842.9237,0.99281293
132,1,0,nose,1029.186,659.9844,0.1341005
132,1,1,left_eye,1031.4061,654.05756,0.070140556
132,1,2,right_eye,1034.6323,654.5659,0.042347047
132,1,3,left_ear,1033.0356,658.92554,0.76884735
132,1,4,right_ear,1058.4598,657.9381,0.5500786
132,1,5,left_shoulder,1024.1268,692.5507,0.9972343
132,1,6,right_shoulder,1074.1505,690.9184,0.9970999
132,1,7,left_elbow,1006.9975,731.4522,0.9794703
132,1,8,right_elbow,1094.356,734.9601,0.97666967
132,1,9,left_wrist,990.8066,734.99927,0.9087643
132,1,10,right_wrist,1099.1595,767.75134,0.90222573
132,1,11,left_hip,1045.6974,773.8755,0.99919087
132,1,12,right_hip,1072.6304,771.7277,0.9992337
132,1,13,left_knee,1038.8666,836.9261,0.9954841
132,1,14,right_knee,1043.6786,831.57513,0.9955207
132,1,15,left_ankle,1066.6238,893.3625,0.9695267
132,1,16,right_ankle,1044.0725,887.6294,0.9703588
132,2,0,nose,862.82227,655.30786,0.14749663
132,2,1,left_eye,864.8401,651.05383,0.106007986
132,2,2,right_eye,866.0862,648.3904,0.015251186
132,2,3,left_ear,866.59,656.3022,0.80806255
132,2,4,right_ear,891.41187,648.33936,0.11964388
132,2,5,left_shoulder,879.852,687.56036,0.9964767
132,2,6,right_shoulder,895.3263,675.7864,0.990542
132,2,7,left_elbow,873.2513,720.0736,0.9909763
132,2,8,right_elbow,865.84204,695.1238,0.9517588
132,2,9,left_wrist,828.5309,716.8309,0.9720054
132,2,10,right_wrist,833.55237,701.157,0.9068658
132,2,11,left_hip,902.48553,758.0521,0.9997074
132,2,12,right_hip,929.5858,754.0642,0.99954164
132,2,13,left_knee,847.52826,792.7324,0.99916136
132,2,14,right_knee,954.21814,801.2145,0.9985226
132,2,15,left_ankle,816.76337,846.9485,0.99517715
132,2,16,right_ankle,1013.22546,842.9559,0.99286157
133,1,0,nose,1029.0873,659.9828,0.13480888
133,1,1,left_eye,1031.32,654.0505,0.07064548
133,1,2,right_eye,1034.5565,654.5622,0.042506997
133,1,3,left_ear,1033.0271,658.9248,0.7694871
133,1,4,right_ear,1058.4608,657.9355,0.54923016
133,1,5,left_shoulder,1024.1295,692.56885,0.9972249
133,1,6,right_shoulder,1074.1757,690.94714,0.9970939
133,1,7,left_elbow,1006.9659,731.48,0.9793885
133,1,8,right_elbow,1094.3969,734.98395,0.97661746
133,1,9,left_wrist,990.80383,734.9749,0.9085591
133,1,10,right_wrist,1099.1439,767.7975,0.90213907
133,1,11,left_hip,1045.655,773.9004,0.99918526
133,1,12,right_hip,1072.6006,771.76447,0.9992292
133,1,13,left_knee,1038.863,836.9455,0.99545395
133,1,14,right_knee,1043.716,831.6697,0.9954976
133,1,15,left_ankle,1066.6376,893.29724,0.96936035
133,1,16,right_ankle,1044.0806,887.73413,0.9702276
133,2,0,nose,862.91003,655.26965,0.14993794
133,2,1,left_eye,864.9421,651.0183,0.10722652
133,2,2,right_eye,866.1689,648.35016,0.015425283
133,2,3,left_ear,866.7788,656.2505,0.8066349
133,2,4,right_ear,891.40576,648.29944,0.11768738
133,2,5,left_shoulder,880.03754,687.4629,0.9964064
133,2,6,right_shoulder,895.238,675.7839,0.99069464
133,2,7,left_elbow,873.40125,719.9794,0.9909636
133,2,8,right_elbow,865.954,695.27826,0.9540036
133,2,9,left_wrist,828.6471,716.7184,0.97254
133,2,10,right_wrist,833.80817,701.17676,0.91185564
133,2,11,left_hip,902.58606,757.98,0.9997063
133,2,12,right_hip,929.4841,754.04944,0.99954873
133,2,13,left_knee,847.5482,792.57733,0.9991603
133,2,14,right_knee,954.167,801.2265,0.9985532
133,2,15,left_ankle,816.6142,846.87823,0.99515414
133,2,16,right_ankle,1013.2497,843.0086,0.99295324
134,1,0,nose,1021.4938,653.8492,0.075574644
134,1,1,left_eye,1022.59247,648.2278,0.041089725
134,1,2,right_eye,1025.679,648.1537,0.021931708
134,1,3,left_ear,1020.34924,653.32513,0.77056956
134,1,4,right_ear,1046.8344,651.81244,0.494987
134,1,5,left_shoulder,1014.0456,687.2396,0.99687344
134,1,6,right_shoulder,1064.644,684.57336,0.99710685
134,1,7,left_elbow,992.93066,729.0216,0.97414273
134,1,8,right_elbow,1086.4392,729.25433,0.9731906
134,1,9,left_wrist,979.41724,731.2917,0.870763
134,1,10,right_wrist,1094.3379,756.6623,0.85854834
134,1,11,left_hip,1036.2466,770.6963,0.9994124
134,1,12,right_hip,1062.8076,768.3822,0.99944824
134,1,13,left_knee,1033.6271,828.97986,0.9966858
134,1,14,right_knee,1027.6215,822.66174,0.99643624
134,1,15,left_ankle,1063.7439,890.7444,0.9780943
134,1,16,right_ankle,1036.7784,874.2558,0.97747415
134,2,0,nose,848.14404,658.4523,0.16705582
134,2,1,left_eye,851.3037,654.13477,0.13484174
134,2,2,right_eye,851.11273,652.42,0.019297697
134,2,3,left_ear,854.23285,659.62213,0.8064217
134,2,4,right_ear,871.8254,654.80023,0.09183922
134,2,5,left_shoulder,864.3981,693.7057,0.9917115
134,2,6,right_shoulder,869.8946,687.8894,0.98648953
134,2,7,left_elbow,861.642,728.3757,0.972947
134,2,8,right_elbow,838.49066,704.1681,0.9312005
134,2,9,left_wrist,825.9943,743.92896,0.9249008
134,2,10,right_wrist,817.5971,706.0764,0.8573888
134,2,11,left_hip,893.2892,766.78644,0.99918133
134,2,12,right_hip,914.0541,767.26685,0.99901855
134,2,13,left_knee,836.2911,789.74695,0.9980471
134,2,14,right_knee,940.5171,807.1698,0.9973858
134,2,15,left_ankle,809.4004,851.1455,0.9931415
134,2,16,right_ankle,1000.43353,837.1167,0.99180156
135,1,0,nose,1021.3947,653.89996,0.0758486
135,1,1,left_eye,1022.4961,648.2733,0.041349065
135,1,2,right_eye,1025.5902,648.1948,0.02193688
135,1,3,left_ear,1020.30176,653.33185,0.7719085
135,1,4,right_ear,1046.8085,651.8002,0.49414888
135,1,5,left_shoulder,1014.01355,687.2037,0.99689156
135,1,6,right_shoulder,1064.6823,684.48486,0.99710435
135,1,7,left_elbow,992.9272,729.0165,0.97424877
135,1,8,right_elbow,1086.4648,729.1694,0.97304565
135,1,9,left_wrist,979.41656,731.30615,0.8710541
135,1,10,right_wrist,1094.4266,756.62775,0.8579146
135,1,11,left_hip,1036.2228,770.7107,0.9994159
135,1,12,right_hip,1062.8258,768.365,0.99944955
135,1,13,left_knee,1033.6536,829.0372,0.9967091
135,1,14,right_knee,1027.6235,822.65424,0.9964479
135,1,15,left_ankle,1063.8387,890.7757,0.97825307
135,1,16,right_ankle,1036.7827,874.2062,0.97757626
135,2,0,nose,848.2077,658.5958,0.16190583
135,2,1,left_eye,851.3724,654.2697,0.1298761
135,2,2,right_eye,851.1724,652.55133,0.018862573
135,2,3,left_ear,854.15466,659.77277,0.80124986
135,2,4,right_ear,871.8604,654.94574,0.0925433
135,2,5,left_shoulder,864.2474,693.85254,0.99163413
135,2,6,right_shoulder,869.95374,688.05383,0.9862001
135,2,7,left_elbow,861.8063,728.6196,0.972975
135,2,8,right_elbow,838.5872,704.4425,0.93028927
135,2,9,left_wrist,826.27466,744.25714,0.9247546
135,2,10,right_wrist,817.63025,706.23694,0.8556565
135,2,11,left_hip,893.19714,766.8873,0.9991804
135,2,12,right_hip,914.12384,767.3509,0.9990102
135,2,13,left_knee,836.3687,789.9489,0.9980446
135,2,14,right_knee,940.5579,807.14105,0.99736196
135,2,15,left_ankle,809.55695,851.14276,0.9931356
135,2,16,right_ankle,1000.30945,837.0716,0.99174166
136,1,0,nose,1010.205,649.52637,0.07470819
136,1,1,left_eye,1011.3734,644.2431,0.040795963
136,1,2,right_eye,1014.8007,644.18396,0.022443647
136,1,3,left_ear,1008.95966,649.25586,0.7732619
136,1,4,right_ear,1036.6895,647.46405,0.54586923
136,1,5,left_shoulder,1004.7389,682.28436,0.9974995
136,1,6,right_shoulder,1055.289,678.9127,0.9965676
136,1,7,left_elbow,979.76184,724.92883,0.97971374
136,1,8,right_elbow,1076.7788,718.1122,0.96399575
136,1,9,left_wrist,957.0817,728.1037,0.88353723
136,1,10,right_wrist,1081.1641,747.46204,0.8259415
136,1,11,left_hip,1029.0046,765.22925,0.9992036
136,1,12,right_hip,1055.7786,763.3926,0.9991155
136,1,13,left_knee,1006.18567,809.6554,0.99503857
136,1,14,right_knee,1017.0238,811.5883,0.9936009
136,1,15,left_ankle,1046.6425,857.4954,0.96827555
136,1,16,right_ankle,1031.2214,862.9224,0.9609866
136,2,0,nose,833.48016,666.96735,0.34521714
136,2,1,left_eye,834.9274,661.712,0.34581074
136,2,2,right_eye,835.68097,660.94604,0.04184115
136,2,3,left_ear,837.28186,665.329,0.9123939
136,2,4,right_ear,860.9026,661.89624,0.15446585
136,2,5,left_shoulder,841.36743,691.84924,0.99670583
136,2,6,right_shoulder,869.0902,694.117,0.97432125
136,2,7,left_elbow,804.0043,712.0071,0.9834463
136,2,8,right_elbow,854.9552,728.28754,0.6664651
136,2,9,left_wrist,775.22626,722.5415,0.93913424
136,2,10,right_wrist,830.1118,746.0037,0.50016034
136,2,11,left_hip,875.3342,761.1717,0.99895215
136,2,12,right_hip,905.8832,763.5315,0.996732
136,2,13,left_knee,830.9237,798.95,0.997843
136,2,14,right_knee,933.2723,809.5765,0.9914841
136,2,15,left_ankle,798.3782,853.4914,0.9921416
136,2,16,right_ankle,991.084,841.87427,0.9789919
137,1,0,nose,1010.27545,649.578,0.074708745
137,1,1,left_eye,1011.4371,644.3005,0.040778775
137,1,2,right_eye,1014.8533,644.2382,0.022476899
137,1,3,left_ear,1008.98114,649.3016,0.7728726
137,1,4,right_ear,1036.6865,647.5077,0.54646224
137,1,5,left_shoulder,1004.76636,682.2919,0.99750537
137,1,6,right_shoulder,1055.2751,678.9106,0.99656385
137,1,7,left_elbow,979.76074,724.9413,0.9797869
137,1,8,right_elbow,1076.751,718.11487,0.96394354
137,1,9,left_wrist,957.05646,728.1072,0.8839737
137,1,10,right_wrist,1081.0282,747.5215,0.82595235
137,1,11,left_hip,1029.03,765.1948,0.99920803
137,1,12,right_hip,1055.7808,763.3523,0.99911875
137,1,13,left_knee,1006.08765,809.6483,0.9950865
137,1,14,right_knee,1016.9695,811.56744,0.99364763
137,1,15,left_ankle,1046.5627,857.41907,0.9686307
137,1,16,right_ankle,1031.1832,862.886,0.96134883
137,2,0,nose,833.45624,666.9556,0.34700352
137,2,1,left_eye,834.91833,661.7099,0.34786993
137,2,2,right_eye,835.6637,660.9404,0.041945927
137,2,3,left_ear,837.2976,665.3289,0.9130546
137,2,4,right_ear,860.8667,661.8955,0.15389784
137,2,5,left_shoulder,841.3376,691.8134,0.996727
137,2,6,right_shoulder,869.0655,694.1065,0.9744366
137,2,7,left_elbow,803.96375,711.9688,0.9835444
137,2,8,right_elbow,854.8933,728.3114,0.6670489
137,2,9,left_wrist,775.1866,722.5547,0.9394475
137,2,10,right_wrist,830.0537,746.01544,0.5007982
137,2,11,left_hip,875.33466,761.15625,0.9989574
137,2,12,right_hip,905.9092,763.5299,0.9967452
137,2,13,left_knee,830.8034,798.857,0.9978514
137,2,14,right_knee,933.32416,809.511,0.9915052
137,2,15,left_ankle,798.3463,853.51544,0.992156
137,2,16,right_ankle,991.2735,841.81696,0.9790102
138,1,0,nose,1010.26776,649.55493,0.074472085
138,1,1,left_eye,1011.42615,644.2753,0.040653802
138,1,2,right_eye,1014.84906,644.2099,0.022405835
138,1,3,left_ear,1008.9655,649.27734,0.77263093
138,1,4,right_ear,1036.697,647.4741,0.5463077
138,1,5,left_shoulder,1004.7819,682.31274,0.99750084
138,1,6,right_shoulder,1055.2767,678.915,0.9965486
138,1,7,left_elbow,979.7377,724.9263,0.9797734
138,1,8,right_elbow,1076.7759,718.11383,0.9637935
138,1,9,left_wrist,957.0466,728.0573,0.8836611
138,1,10,right_wrist,1081.0361,747.50525,0.8250855
138,1,11,left_hip,1029.0616,765.2068,0.9991991
138,1,12,right_hip,1055.804,763.3438,0.99910754
138,1,13,left_knee,1005.9461,809.5317,0.9949936
138,1,14,right_knee,1016.9132,811.3911,0.99351466
138,1,15,left_ankle,1046.5186,857.26324,0.96796215
138,1,16,right_ankle,1031.2185,862.60126,0.9604696
138,2,0,nose,833.44745,667.00104,0.3464452
138,2,1,left_eye,834.9088,661.7548,0.3474455
138,2,2,right_eye,835.65314,660.9877,0.04194559
138,2,3,left_ear,837.2743,665.37305,0.91308016
138,2,4,right_ear,860.85095,661.94574,0.15441246
138,2,5,left_shoulder,841.3136,691.8508,0.9967258
138,2,6,right_shoulder,869.09015,694.15674,0.97436804
138,2,7,left_elbow,803.9466,712.0223,0.98348653
138,2,8,right_elbow,855.0323,728.32196,0.665605
138,2,9,left_wrist,775.20123,722.56525,0.9390974
138,2,10,right_wrist,830.1773,746.0204,0.4987065
138,2,11,left_hip,875.27094,761.14624,0.99895203
138,2,12,right_hip,905.8605,763.53864,0.99672467
138,2,13,left_knee,830.8405,798.8008,0.9978375
138,2,14,right_knee,933.33826,809.5447,0.99144226
138,2,15,left_ankle,798.3476,853.4081,0.9921144
138,2,16,right_ankle,991.1358,841.9197,0.978876
139,1,0,nose,993.1996,643.7371,0.17560598
139,1,1,left_eye,995.74207,638.54584,0.120632745
139,1,2,right_eye,999.5939,638.29266,0.039224856
139,1,3,left_ear,999.015,644.1508,0.8196751
139,1,4,right_ear,1025.0808,641.25916,0.3685586
139,1,5,left_shoulder,995.23553,676.9992,0.9963367
139,1,6,right_shoulder,1043.0643,674.15295,0.99374604
139,1,7,left_elbow,974.59607,720.2626,0.97885245
139,1,8,right_elbow,1067.1096,716.9828,0.9419426
139,1,9,left_wrist,951.5023,724.3216,0.91587406
139,1,10,right_wrist,1065.3252,751.81995,0.80534154
139,1,11,left_hip,1020.5832,760.1705,0.9984824
139,1,12,right_hip,1046.2365,758.8678,0.99797267
139,1,13,left_knee,991.06903,806.54297,0.9928282
139,1,14,right_knee,1004.26355,807.4129,0.9878203
139,1,15,left_ankle,1033.54,854.9283,0.95822716
139,1,16,right_ankle,1022.2704,853.86755,0.9385949
139,2,0,nose,815.8664,672.1267,0.5005844
139,2,1,left_eye,818.4731,667.38983,0.5511177
139,2,2,right_eye,820.2199,665.8636,0.053695973
139,2,3,left_ear,828.2089,670.04407,0.95734036
139,2,4,right_ear,847.2636,664.94055,0.081813306
139,2,5,left_shoulder,831.94434,696.32855,0.9962697
139,2,6,right_shoulder,851.20825,694.60675,0.99181694
139,2,7,left_elbow,797.42584,723.4109,0.9795574
139,2,8,right_elbow,805.7987,721.20154,0.9078238
139,2,9,left_wrist,760.5475,731.0048,0.9366143
139,2,10,right_wrist,765.03827,728.66144,0.8156393
139,2,11,left_hip,873.30695,762.14545,0.9992889
139,2,12,right_hip,899.93506,764.03876,0.998993
139,2,13,left_knee,822.97253,792.7638,0.9985208
139,2,14,right_knee,915.09326,814.31836,0.99754566
139,2,15,left_ankle,798.38727,852.3923,0.995031
139,2,16,right_ankle,972.36334,840.663,0.99317837
140,1,0,nose,993.1881,643.7794,0.17518242
140,1,1,left_eye,995.73065,638.57886,0.12087029
140,1,2,right_eye,999.59015,638.33386,0.039029174
140,1,3,left_ear,999.0112,644.1517,0.81968766
140,1,4,right_ear,1025.078,641.2844,0.36684996
140,1,5,left_shoulder,995.2793,676.95123,0.99634296
140,1,6,right_shoulder,1043.0962,674.1607,0.9935953
140,1,7,left_elbow,974.41284,720.1225,0.9789625
140,1,8,right_elbow,1066.8978,716.96466,0.940059
140,1,9,left_wrist,950.6011,724.22406,0.915978
140,1,10,right_wrist,1064.8671,751.6551,0.8008019
140,1,11,left_hip,1020.5385,760.1514,0.9984836
140,1,12,right_hip,1046.1545,758.85834,0.99794596
140,1,13,left_knee,991.0751,806.66113,0.9928786
140,1,14,right_knee,1004.082,807.5098,0.98771995
140,1,15,left_ankle,1033.7732,855.06226,0.9586682
140,1,16,right_ankle,1022.0264,854.03326,0.9385319
140,2,0,nose,815.8748,672.1097,0.5030902
140,2,1,left_eye,818.4721,667.39923,0.5636889
140,2,2,right_eye,820.20984,665.82684,0.05193765
140,2,3,left_ear,828.1663,670.0655,0.95993894
140,2,4,right_ear,847.4067,664.8027,0.07924381
140,2,5,left_shoulder,831.8462,696.16693,0.99686086
140,2,6,right_shoulder,851.71765,694.46564,0.9903694
140,2,7,left_elbow,795.33105,722.6982,0.98357624
